case,E2SNO (kmol/y),E2S1 (kmol/y),E2RIV (kmol/y),Etot (kmol/y),S1StorFugP (kmol/y),S1StorFugN (kmol/y),S2StorFugP (kmol/y),S2StorFugN (kmol/y),S3StorFugP (kmol/y),S3StorFugN (kmol/y),SNOStorFugP (kmol/y),SNOStorFugN (kmol/y),S1StorPreP (kmol/y),S1StorPreN (kmol/y),S2StorPreP (kmol/y),S2StorPreN (kmol/y),S3StorPreP (kmol/y),S3StorPreN (kmol/y),SNOStorPreP (kmol/y),SNOStorPreN (kmol/y),S1StorIonP (kmol/y),S1StorIonN (kmol/y),S2StorIonP (kmol/y),S2StorIonN (kmol/y),S3StorIonP (kmol/y),S3StorIonN (kmol/y),SNOStorIonP (kmol/y),SNOStorIonN (kmol/y),Fug-stora (kmol/y),Fug-storb (kmol/y),Pre-stora (kmol/y),Pre-storb (kmol/y),Ion-stora (kmol/y),Ion-storb (kmol/y),Fug-Abs (kmol/y),Fug-Sea (kmol/y),Pre-Abs (kmol/y),Pre-Sea (kmol/y),Ion-Abs (kmol/y),Ion-Sea (kmol/y),DecayS1 (kmol/y),DecayS2 (kmol/y),DecayS3 (kmol/y),DecaySNO (kmol/y),Decay (kmol/y),VolatS1 (kmol/y),VolatS2 (kmol/y),VolatS3 (kmol/y),VolatSNO (kmol/y),Volat (kmol/y),Fug-Sed (kmol/y),Pre-Sed (kmol/y),Ion-Sed (kmol/y),RGWStorPFug (kmol/y),RGWStorNFug (kmol/y),RGWStorPPre (kmol/y),RGWStorNPre (kmol/y),RGWStorPIon (kmol/y),RGWStorNIon (kmol/y),RGWS1PFug (kmol/y),RGWS1NFug (kmol/y),RGWS2PFug (kmol/y),RGWS2NFug (kmol/y),RGWS3PFug (kmol/y),RGWS3NFug (kmol/y),RGWS1PPre (kmol/y),RGWS1NPre (kmol/y),RGWS2PPre (kmol/y),RGWS2NPre (kmol/y),RGWS3PPre (kmol/y),RGWS3NPre (kmol/y),RGWS1PIon (kmol/y),RGWS1NIon (kmol/y),RGWS2PIon (kmol/y),RGWS2NIon (kmol/y),RGWS3PIon (kmol/y),RGWS3NIon (kmol/y),RGWDecay (kmol/y),
"5598-13-0", 0.50566E-01, 0.37036    , 0.21046E-01, 0.44196    ,  0.0000    ,-0.53113E-01,  0.0000    ,-0.90536E-01,  0.0000    ,-0.35750E-01, 0.23669E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.18518    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.32141E-02,-0.53913E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.11262    ,-0.56309E-01,-0.10201E-01,-0.44483E-03,-0.18386    ,-0.70599E-02,  0.0000    ,  0.0000    ,-0.66133E-02,-0.14046E-01,-0.17569E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.33773E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.80969E-03,  0.0000    , 0.32111E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.64539E-03,
"142-90-5",  20.265    ,  204.38    ,  6.6986    ,  231.34    ,  0.0000    , -4.6516    , 0.15130E-01,  0.0000    , 0.13116E-03,  0.0000    , 0.54849E-02,  0.0000    ,  0.0000    ,-0.18313E-01, 0.79823E-10,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.16252E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -4.6656    ,  0.0000    ,-0.34940E-01,  0.0000    ,  0.0000    ,-0.89532    , -4.4530    ,-0.45286E-05,  0.0000    ,  0.0000    ,  0.0000    , -199.60    ,-0.17592    ,-0.27366E-03,-0.34996E-01, -200.81    ,-0.12085E-01,  0.0000    ,  0.0000    , -20.145    , -20.429    ,-0.46740E-01,-0.59529E-05,  0.0000    , 0.10149E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.46893E-05,  0.0000    , 0.66406E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.87622E-04,
"86479-06-3", 0.10943E-01, 0.88679E-01, 0.10063E-02, 0.10063    , 0.99599E-04,  0.0000    , 0.25281E-03,  0.0000    ,  0.0000    ,-0.97859E-02, 0.15815E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.53999E-03,  0.0000    , 0.11273E-02,  0.0000    ,  0.0000    ,-0.13123E-01, 0.12474E-03,  0.0000    ,  0.0000    ,-0.14287E-01, 0.24112E-09,  0.0000    ,  0.0000    ,-0.19056E-01,-0.38990E-03,-0.17632E-01,  0.0000    ,  0.0000    ,-0.59543E-03,-0.26248E-01,-0.25212E-02,-0.61133E-02,-0.56896E-02,-0.39693E-04,-0.16556E-01,-0.81559E-08,  0.0000    ,  0.0000    ,-0.71599E-04,-0.71613E-04,-0.57886E-02,-0.24112E-09,  0.0000    ,  0.0000    ,-0.47386E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.77153E-02,  0.0000    ,  0.0000    , 0.61473E-05,  0.0000    , 0.80089E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.91316E-03,  0.0000    , 0.12790E-01,  0.0000    ,-0.13351E-02,
"950-37-8", 0.42590E-01, 0.37350    , 0.20805E-01, 0.43690    ,  0.0000    ,-0.11371E-01, 0.13462E-01,  0.0000    ,  0.0000    ,-0.30110E-01, 0.11722E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.27157E-08, 0.31823E-08,  0.0000    ,  0.0000    ,-0.72616E-08, 0.17068E-09,  0.0000    ,  0.0000    ,-0.47770E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.11840E-07,-0.82803E-02,-0.20720    ,  0.0000    ,  0.0000    ,-0.16279E-08,-0.49350E-07,-0.27557E-01,-0.58859E-01,-0.61526E-01,-0.41413E-03,-0.17206    ,-0.10176E-02,  0.0000    ,  0.0000    ,-0.45900E-03,-0.14881E-02,-0.71206E-04,  0.0000    ,  0.0000    ,  0.0000    ,-0.26614E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.63506E-08,  0.0000    ,  0.0000    , 0.22783E-02,  0.0000    , 0.37203E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.55029E-09,  0.0000    , 0.92266E-08,  0.0000    ,-0.12867E-01,
"52-68-6", 0.47270E-01, 0.42856    , 0.23792E-01, 0.49963    ,  0.0000    ,-0.64226E-02, 0.86479E-02,  0.0000    ,  0.0000    ,-0.28981E-01, 0.43863E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.61736E-02, 0.89642E-02,  0.0000    ,  0.0000    ,-0.27850E-01, 0.38126E-03,  0.0000    ,  0.0000    ,-0.46006E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.46673E-01,-0.59899E-02,-0.13812    ,  0.0000    ,  0.0000    ,-0.51619E-02,-0.14107    ,-0.15562E-01,-0.37993E-01,-0.44903E-01,-0.26757E-03,-0.11657    ,-0.24487E-06,  0.0000    ,  0.0000    ,-0.27559E-04,-0.27807E-04,-0.23951E-05,  0.0000    ,  0.0000    ,  0.0000    ,-0.21853E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.24615E-01,  0.0000    ,  0.0000    , 0.14480E-02,  0.0000    , 0.26346E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.15808E-02,  0.0000    , 0.27406E-01,  0.0000    ,-0.10311E-01,
"872-05-9",  264.46    ,  2538.9    ,  158.04    ,  2961.4    ,  0.0000    , -60.629    ,  1.4730    ,  0.0000    , 0.14701E-01,  0.0000    , 0.53399E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -59.279    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -13.521    , -77.149    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1741.4    , -19.988    ,-0.15064    ,-0.25551    , -1775.5    , -718.09    ,  0.0000    ,  0.0000    , -263.60    , -1035.5    ,-0.31781    ,  0.0000    ,  0.0000    , 0.97026E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.72769E-02,  0.0000    , 0.54406E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.93829E-02,
"2921-88-2", 0.15953    , 0.75556    , 0.45756E-01, 0.96086    ,  0.0000    ,-0.31411    ,  0.0000    ,-0.14409    ,  0.0000    ,-0.11994E-01, 0.72339E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.46896    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.33322E-02,-0.61743E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.31776    ,-0.57369E-01,-0.25604E-02,-0.12810E-02,-0.38330    ,-0.47990E-02,  0.0000    ,  0.0000    ,-0.34423E-01,-0.39590E-01,-0.39390E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.21963E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.12613E-03,  0.0000    , 0.12714E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.37216E-04,
"2642-71-9", 0.35236E-01, 0.31945    , 0.17734E-01, 0.37243    ,  0.0000    ,-0.66726E-02, 0.44126E-02,  0.0000    , 0.31352E-03,  0.0000    , 0.82589E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.44930E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.23589E-02,-0.25285E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.23117    ,-0.86146E-01,-0.16150E-01,-0.32556E-02,-0.34473    ,-0.18037E-04,  0.0000    ,  0.0000    ,-0.29223E-03,-0.31031E-03,-0.16734E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.98769E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.27527E-03,  0.0000    , 0.12084E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.13856E-02,
"103-90-2", 0.82993    ,  6.7746    ,  402.20    ,  409.80    ,  0.0000    ,-0.30752    , 0.35633    ,  0.0000    ,  0.0000    , -1.1866    , 0.16732E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10764E-02, 0.13601E-02,  0.0000    ,  0.0000    ,-0.40106E-02, 0.53269E-04,  0.0000    ,  0.0000    , -14.098    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.48590E-01, -59.366    , -333.36    ,  0.0000    ,  0.0000    ,-0.11214    , -1.2211    ,-0.45090E-01,-0.13120    ,-0.17192    ,-0.10416E-02, -1.6182    ,-0.25333E-05,  0.0000    ,  0.0000    ,-0.12209E-03,-0.12494E-03,-0.16988E-03,  0.0000    ,  0.0000    ,  0.0000    , -2.1431    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.87572E-02,  0.0000    ,  0.0000    , 0.16672    ,  0.0000    ,  2.0544    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.66269E-03,  0.0000    , 0.78153E-02,  0.0000    ,-0.84739E-01,
"95-51-2",  12.655    ,  105.99    ,  302.69    ,  421.33    ,  0.0000    , -5.1539    ,  3.1390    ,  0.0000    ,  0.0000    , -18.333    , 0.34833    ,  0.0000    ,  0.0000    ,-0.86616E-05,  0.0000    ,-0.11083E-04,  0.0000    ,-0.21785E-04,  0.0000    ,-0.26649E-01,  0.0000    ,-0.13122E-03, 0.72983E-04,  0.0000    ,  0.0000    ,-0.47400E-03, 0.62976E-05,  0.0000    ,  0.0000    , -48.413    ,  0.0000    ,-0.26787E-01,  0.0000    ,-0.12025E-02, -47.976    , -313.47    ,-0.14959E-04,-0.15178E-02,-0.50429E-03,-0.71409E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -4.1583    ,  0.0000    ,  0.0000    , -4.1223    , -11.408    ,-0.21778E-01,-0.12318E-04,  0.0000    ,  0.0000    , -19.525    ,  0.0000    ,-0.13441E-03,  0.0000    ,-0.43050E-03,  0.0000    ,  0.0000    ,  1.7605    ,  0.0000    ,  17.761    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.42010E-04,  0.0000    , 0.44003E-03,  0.0000    ,  0.0000    ,
"101-54-2",  32.173    ,  269.81    ,  1108.6    ,  1410.6    ,  0.0000    ,-0.81163    , 0.15946    ,  0.0000    , 0.46766E-01,  0.0000    , 0.38770    ,  0.0000    ,  0.0000    ,-0.92302E-06, 0.28636E-06,  0.0000    , 0.19479E-05,  0.0000    ,  0.0000    ,-0.59953E-01,  0.0000    ,-0.89349E-03, 0.17290E-03,  0.0000    , 0.52669E-04,  0.0000    , 0.29396E-03,  0.0000    ,  0.0000    , -1.9536    ,  0.0000    ,-0.59919E-01,  0.0000    ,-0.24045E-02, -140.64    , -395.13    ,-0.39660E-04,-0.12824E-01,-0.50179E-01,-0.38373    , -249.57    , -29.506    , -1.6491    , -19.957    , -872.22    ,-0.53406E-02,  0.0000    ,  0.0000    ,-0.72143E-01,-0.77796E-01,-0.22140E-02,-0.25587E-05,  0.0000    , 0.37450E-02,  0.0000    , 0.62173E-05,  0.0000    , 0.38930E-05,  0.0000    ,  0.0000    ,  0.0000    , 0.44173E-01,  0.0000    , 0.33523E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.48826E-04,  0.0000    , 0.38096E-04,  0.0000    ,-0.91466E-01,
"111-88-6",  4.0136    ,  36.576    ,  4.4340    ,  45.026    ,  0.0000    , -2.1186    ,  0.0000    , -1.2379    ,  0.0000    ,-0.38616    , 0.93952E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.23696E-02,  0.0000    ,-0.13888E-02,  0.0000    ,-0.42623E-03, 0.83466E-06,  0.0000    ,  0.0000    , -3.7536    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.40540E-02,-0.32817    , -2.1224    ,  0.0000    ,  0.0000    ,-0.20889E-03,-0.26011E-02, -19.198    , -4.9373    ,-0.50319    ,-0.55763E-03, -24.753    , -7.2819    ,  0.0000    ,  0.0000    , -4.0033    , -14.048    ,-0.10764E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.48146E-01,  0.0000    ,  0.0000    ,  0.0000    ,-0.62296E-04,  0.0000    ,  0.0000    , 0.45766E-01,  0.0000    , 0.42160E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.45936E-03,  0.0000    , 0.53606E-03,  0.0000    ,-0.40750E-01,
"2135-17-3", 0.34466    ,  2.8916    ,  6.2373    ,  9.4736    ,  0.0000    ,-0.13263    , 0.69963E-01,  0.0000    , 0.13449E-01,  0.0000    , 0.78889E-02,  0.0000    ,  0.0000    ,-0.27034E-06,  0.0000    ,-0.39460E-06,  0.0000    ,-0.84832E-06,  0.0000    ,-0.75483E-03,  0.0000    ,-0.78926E-06, 0.45420E-06,  0.0000    , 0.11958E-06,  0.0000    , 0.42823E-07,  0.0000    ,  0.0000    ,-0.11374    ,  0.0000    ,-0.76046E-03,  0.0000    ,-0.65703E-06,-0.96026    , -5.7903    ,-0.41473E-06,-0.29964E-04,-0.32153E-05,-0.36070E-04,-0.48443    ,-0.83186    ,-0.62566    ,-0.12611E-01, -2.6082    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17142E-03,-0.42310E-06,  0.0000    ,  0.0000    ,-0.67576E-01,  0.0000    ,-0.58186E-05,  0.0000    ,-0.47056E-06,  0.0000    ,  0.0000    , 0.29463E-01,  0.0000    , 0.19829    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.19952E-06,  0.0000    , 0.13059E-05,  0.0000    ,-0.16029    ,
"13121-70-5", 0.49910E-02, 0.20270E-01, 0.12631E-02, 0.26524E-01,  0.0000    ,-0.19239E-01,  0.0000    ,-0.26529E-02,  0.0000    ,-0.56456E-04, 0.20865E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21869E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.54113E-04,-0.13473E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.28243E-02,-0.18486E-03,-0.24003E-05,-0.98872E-05,-0.30445E-02,-0.61329E-08,  0.0000    ,  0.0000    ,-0.64856E-04,-0.64863E-04,-0.14458E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.16676E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.77036E-07,  0.0000    , 0.13605E-07,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.12038E-07,
"1897-45-6", 0.29276    ,  3.4000    , 0.18463    ,  3.8773    ,  0.0000    ,-0.30056E-01,  0.0000    ,-0.14811E-03,  0.0000    , -1.0008    , 0.11425E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -1.4321    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.10268    , -2.2334    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.82929E-01,  0.0000    ,  0.0000    ,-0.13515E-01,-0.10088    ,-0.80699E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.36223    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.21799E-01,  0.0000    , 0.34043    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,
"41859-67-0", 0.37556E-02, 0.39993E-01,  1.0134    ,  1.0572    ,  0.0000    ,-0.70833E-05, 0.30117E-06,  0.0000    ,  0.0000    ,-0.13928E-05, 0.67029E-05,  0.0000    ,  0.0000    ,-0.89416E-09,  0.0000    ,-0.76599E-09,  0.0000    ,-0.97436E-09,  0.0000    ,-0.36633E-05,  0.0000    ,-0.18844E-02, 0.21266E-02,  0.0000    ,  0.0000    ,-0.78119E-02, 0.59646E-04,  0.0000    ,  0.0000    ,-0.77909E-04,  0.0000    ,-0.36746E-05,  0.0000    ,-0.42560E-01,-0.87959E-01,-0.24778E-01,-0.32731E-08,-0.97739E-06,-0.74096E-01,-0.82519    ,-0.10677E-03,-0.45533E-05,-0.44023E-05,-0.59843E-05,-0.23417E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.30031E-04,-0.44073E-09,  0.0000    ,  0.0000    ,-0.18324E-05,  0.0000    ,-0.28523E-08,  0.0000    ,-0.12171E-01,  0.0000    ,  0.0000    , 0.12729E-06,  0.0000    , 0.92689E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.95456E-03,  0.0000    , 0.11207E-01,  0.0000    ,-0.20933E-05,
"10311-84-9", 0.30898E-01, 0.28014    , 0.15552E-01, 0.32659    ,  0.0000    ,-0.46563E-03, 0.46770E-03,  0.0000    , 0.21458E-04,  0.0000    , 0.61403E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.66016E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.17233E-02,-0.10313E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.29689    ,-0.68423E-02,-0.12019E-03,-0.70609E-02,-0.31488    ,-0.11109E-04,  0.0000    ,  0.0000    ,-0.25181E-03,-0.26304E-03,-0.51056E-04,  0.0000    ,  0.0000    , 0.17257E-06,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.19867E-05,  0.0000    , 0.10617E-05,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.34720E-05,
"56-38-2", 0.41783E-01, 0.37880    , 0.21029E-01, 0.44163    ,  0.0000    ,-0.10783E-01,  0.0000    ,-0.72609E-01,  0.0000    ,-0.98326E-01, 0.10886E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.20146    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.56353E-02,-0.12935    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.33616E-01,-0.37823E-01,-0.17205E-01,-0.13342E-03,-0.93482E-01,-0.81706E-02,  0.0000    ,  0.0000    ,-0.13962E-02,-0.97952E-02,-0.18840E-02,  0.0000    ,  0.0000    ,  0.0000    ,-0.20973E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.21482E-02,  0.0000    , 0.20959E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.21358E-02,
"3689-24-5", 0.37756E-01, 0.34230    , 0.19003E-01, 0.39906    ,  0.0000    ,-0.52136E-02, 0.35333E-02,  0.0000    , 0.13455E-03,  0.0000    , 0.85772E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.14775E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.23337E-02,-0.20480E-01,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.28790    ,-0.66069E-01,-0.79706E-02,-0.30801E-02,-0.37030    ,-0.23369E-02,  0.0000    ,  0.0000    ,-0.35230E-02,-0.59229E-02,-0.16231E-03,  0.0000    ,  0.0000    ,  0.0000    ,-0.36773E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.14806E-03,  0.0000    , 0.42626E-03,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.53806E-03,
"84-65-1",  3.5146    ,  30.846    ,  46.123    ,  80.486    ,  0.0000    , -1.2961    ,  0.0000    , -2.3119    ,  0.0000    , -8.9402    , 0.10477    ,  0.0000    ,  0.0000    ,-0.28583E-05,  0.0000    ,-0.29608E-05,  0.0000    ,-0.50070E-05,  0.0000    ,-0.77779E-02,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , -17.632    ,  0.0000    ,-0.77949E-02,  0.0000    ,  0.0000    , -7.5123    , -51.509    ,-0.59093E-05,-0.15144E-02,  0.0000    ,  0.0000    ,-0.52636    ,-0.88086    ,-0.61603    ,-0.42580E-02, -2.4060    ,-0.93482    ,  0.0000    ,  0.0000    ,-0.26139    , -1.2900    ,-0.12670    ,-0.11943E-05,  0.0000    ,  0.0000    , -3.8840    ,  0.0000    ,-0.13745E-04,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    , 0.50233    ,  0.0000    ,  3.5173    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,  0.0000    ,-0.13622    ,
